# Volume points
 133.17593    0.42913   0.40441   0.29518   0.11766  -0.10898  -0.37333  -0.66816  -0.98853  -1.33088  -1.69247
 133.28638    0.43200   0.40727   0.29799   0.12041  -0.10628  -0.37069  -0.66559  -0.98603  -1.32843  -1.69008
 133.39683    0.43490   0.41015   0.30082   0.12319  -0.10356  -0.36804  -0.66299  -0.98349  -1.32596  -1.68767
 133.50728    0.43782   0.41306   0.30369   0.12600  -0.10082  -0.36535  -0.66036  -0.98092  -1.32345  -1.68523
 133.61773    0.44077   0.41599   0.30658   0.12883  -0.09804  -0.36263  -0.65771  -0.97833  -1.32092  -1.68276
 133.72818    0.44374   0.41896   0.30950   0.13170  -0.09523  -0.35989  -0.65502  -0.97571  -1.31837  -1.68026
 133.83862    0.44674   0.42195   0.31244   0.13459  -0.09240  -0.35712  -0.65231  -0.97306  -1.31578  -1.67774
 133.94907    0.44977   0.42496   0.31541   0.13750  -0.08954  -0.35432  -0.64957  -0.97038  -1.31317  -1.67518
 134.05952    0.45283   0.42801   0.31841   0.14045  -0.08666  -0.35149  -0.64681  -0.96768  -1.31052  -1.67260

# Minimas
 123.39025    0.29598 
 123.45601    0.27290 
 123.62683    0.16823 
 123.82971   -0.00393 
 124.04227   -0.22505 
 124.25908   -0.48390 
 124.47829   -0.77333 
 124.69903   -1.08840 
 124.91890   -1.42556 
 125.14163   -1.78214 

